Neurons,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Reward Total,Running Mean 
800,3515,87.4,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:22:32.744703,6:43:01.004051,-21.0,-15.553539735417887
800,3516,87.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:22:43.932203,6:43:12.191551,-13.0,-15.52800433806371
800,3517,87.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:22:51.994703,6:43:20.254051,-16.0,-15.532724294683073
800,3518,87.5,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:23:01.244705,6:43:29.504053,-17.0,-15.547397051736242
800,3519,87.3,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:23:13.510328,6:43:41.769676,-13.0,-15.52192308121888
800,3520,86.3,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:23:23.213453,6:43:51.472801,-16.0,-15.52670385040669
800,3521,88.2,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:23:34.385331,6:44:02.644679,-17.0,-15.541436811902622
800,3522,88.8,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:23:43.322829,6:44:11.582177,-15.0,-15.536022443783596
800,3523,86.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:23:54.432204,6:44:22.691552,-10.0,-15.48066221934576
800,3524,87.8,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:24:02.072828,6:44:30.332176,-20.0,-15.525855597152301
800,3525,86.2,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:24:12.463454,6:44:40.722802,-14.0,-15.510597041180779
800,3526,87.9,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:24:20.182203,6:44:48.441551,-17.0,-15.52549107076897
800,3527,89.1,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:24:33.025956,6:45:01.285304,-13.0,-15.50023616006128
800,3528,89.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 10:24:39.963453,6:45:08.222801,-18.0,-15.525233798460668
800,3529,87.6,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:24:51.525953,6:45:19.785301,-11.0,-15.479981460476061
800,3530,87.2,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:25:00.463449,6:45:28.722797,-19.0,-15.5151816458713
800,3531,87.4,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:25:08.197831,6:45:36.457179,-16.0,-15.520029829412586
800,3532,88.3,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:25:18.916576,6:45:47.175924,-17.0,-15.53482953111846
800,3533,87.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:25:28.854080,6:45:57.113428,-16.0,-15.539481235807274
800,3534,87.0,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:25:38.510329,6:46:06.769677,-16.0,-15.544086423449201
800,3535,87.7,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:25:46.619703,6:46:14.879051,-18.0,-15.568645559214708
800,3536,87.8,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:25:57.244702,6:46:25.504050,-14.0,-15.552959103622563
800,3537,87.2,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:26:06.979081,6:46:35.238429,-17.0,-15.567429512586337
800,3538,87.2,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:26:16.729079,6:46:44.988427,-14.0,-15.551755217460475
800,3539,87.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:26:27.494703,6:46:55.754051,-13.0,-15.526237665285871
800,3540,86.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:26:39.025949,6:47:07.285297,-16.0,-15.530975288633012
800,3541,86.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:26:49.088452,6:47:17.347800,-17.0,-15.545665535746682
800,3542,88.0,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:27:00.197827,6:47:28.457175,-14.0,-15.530208880389216
800,3543,86.3,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:27:10.822831,6:47:39.082179,-16.0,-15.534906791585323
800,3544,87.3,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:27:22.197829,6:47:50.457177,-17.0,-15.54955772366947
800,3545,88.0,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:27:31.682202,6:47:59.941550,-13.0,-15.524062146432776
800,3546,87.3,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:27:41.150956,6:48:09.410304,-15.0,-15.518821524968448
800,3547,87.0,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:27:51.197829,6:48:19.457177,-15.0,-15.513633309718765
800,3548,88.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:28:01.900954,6:48:30.160302,-17.0,-15.528496976621577
800,3549,87.6,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:28:12.338455,6:48:40.597803,-21.0,-15.583212006855362
800,3550,87.0,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:28:21.729076,6:48:49.988424,-11.0,-15.537379886786807
800,3551,87.0,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:28:33.119708,6:49:01.379056,-8.0,-15.462006087918938
800,3552,87.8,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:28:41.525952,6:49:09.785300,-16.0,-15.46738602703975
800,3553,88.8,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:28:51.041581,6:49:19.300929,-17.0,-15.482712166769351
800,3554,88.2,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:29:00.463455,6:49:28.722803,-12.0,-15.447885045101657
800,3555,87.8,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:29:12.275955,6:49:40.535303,-13.0,-15.42340619465064
800,3556,88.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:29:22.807205,6:49:51.066553,-15.0,-15.419172132704134
800,3557,88.2,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:29:35.572830,6:50:03.832178,-13.0,-15.394980411377093
800,3558,87.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:29:46.666580,6:50:14.925928,-11.0,-15.35103060726332
800,3559,89.7,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:29:55.385330,6:50:23.644678,-14.0,-15.337520301190688
800,3560,89.0,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:30:04.385332,6:50:32.644680,-19.0,-15.374145098178781
800,3561,87.4,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:30:16.744706,6:50:45.004054,-18.0,-15.400403647196994
800,3562,89.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:30:26.291577,6:50:54.550925,-16.0,-15.406399610725023
800,3563,88.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:30:35.307208,6:51:03.566556,-19.0,-15.442335614617772
800,3564,86.7,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:30:45.447829,6:51:13.707177,-15.0,-15.437912258471595
800,3565,88.2,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:30:55.729081,6:51:23.988429,-15.0,-15.43353313588688
800,3566,86.5,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:31:05.275954,6:51:33.535302,-18.0,-15.45919780452801
800,3567,87.4,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:31:13.807200,6:51:42.066548,-18.0,-15.48460582648273
800,3568,86.9,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:31:22.447830,6:51:50.707178,-17.0,-15.499759768217903
800,3569,86.1,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:31:31.775952,6:52:00.035300,-19.0,-15.534762170535723
800,3570,87.5,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:31:41.791585,6:52:10.050933,-18.0,-15.559414548830365
800,3571,86.9,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:31:53.041577,6:52:21.300925,-12.0,-15.52382040334206
800,3572,86.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:32:04.354074,6:52:32.613422,-15.0,-15.518582199308641
800,3573,87.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:32:15.010326,6:52:43.269674,-14.0,-15.503396377315555
800,3574,86.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:32:25.979078,6:52:54.238426,-14.0,-15.4883624135424
800,3575,88.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:32:35.479079,6:53:03.738427,-15.0,-15.483478789406977
800,3576,87.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:32:43.791578,6:53:12.050926,-18.0,-15.508644001512907
800,3577,88.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:32:52.963450,6:53:21.222798,-17.0,-15.523557561497778
800,3578,86.5,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:33:03.494702,6:53:31.754050,-16.0,-15.528321985882801
800,3579,88.4,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:33:12.229077,6:53:40.488425,-14.0,-15.513038766023973
800,3580,87.8,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:33:22.604082,6:53:50.863430,-16.0,-15.517908378363733
800,3581,86.2,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:33:30.604078,6:53:58.863426,-15.0,-15.512729294580096
800,3582,86.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 10:33:41.916577,6:54:10.175925,-15.0,-15.507602001634295
800,3583,86.7,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:33:50.791582,6:54:19.050930,-18.0,-15.532525981617951
800,3584,85.8,10.0,2022-08-10 03:39:31.740652,2022-08-10 10:33:58.322826,6:54:26.582174,-18.0,-15.55720072180177
800,3585,89.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 10:34:05.838452,6:54:34.097800,-17.0,-15.571628714583753
800,3586,87.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:34:15.697828,6:54:43.957176,-14.0,-15.555912427437915
800,3587,87.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 10:34:27.385328,6:54:55.644676,-13.0,-15.530353303163537
800,3588,88.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:34:35.744703,6:55:04.004051,-17.0,-15.545049770131902
800,3589,86.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 10:34:42.682203,6:55:10.941551,-18.0,-15.569599272430583
800,3590,88.4,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:34:52.447830,6:55:20.707178,-14.0,-15.553903279706278
800,3591,85.6,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:35:00.510330,6:55:28.769678,-16.0,-15.558364246909216
800,3592,87.2,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:35:10.760331,6:55:39.019679,-18.0,-15.582780604440122
800,3593,87.1,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:35:20.260328,6:55:48.519676,-16.0,-15.586952798395721
800,3594,88.0,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:35:30.916579,6:55:59.175927,-16.0,-15.591083270411763
800,3595,86.9,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:35:41.494705,6:56:09.754053,-17.0,-15.605172437707646
800,3596,86.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:35:52.854079,6:56:21.113427,-12.0,-15.569120713330568
800,3597,87.7,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:36:04.104080,6:56:32.363428,-11.0,-15.523429506197262
800,3598,86.1,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:36:13.057203,6:56:41.316551,-17.0,-15.538195211135289
800,3599,85.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:36:23.525954,6:56:51.785302,-16.0,-15.542813259023935
800,3600,87.4,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:36:33.916577,6:57:02.175925,-15.0,-15.537385126433696
800,3601,87.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 10:36:46.432206,6:57:14.691554,-15.0,-15.53201127516936
800,3602,88.9,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:36:56.244705,6:57:24.504053,-13.0,-15.506691162417667
800,3603,87.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:37:07.463455,6:57:35.722803,-16.0,-15.51162425079349
800,3604,88.1,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:37:19.369706,6:57:47.629054,-16.0,-15.516508008285555
800,3605,88.6,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:37:30.775955,6:57:59.035303,-15.0,-15.5113429282027
800,3606,87.9,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:37:40.604080,6:58:08.863428,-17.0,-15.526229498920673
800,3607,87.9,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:37:49.119702,6:58:17.379050,-17.0,-15.540967203931466
800,3608,87.9,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:37:58.525957,6:58:26.785305,-16.0,-15.54555753189215
800,3609,86.7,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:38:08.666583,6:58:36.925931,-15.0,-15.54010195657323
800,3610,86.7,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:38:19.291576,6:58:47.550924,-13.0,-15.514700937007499
800,3611,86.8,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:38:28.729078,6:58:56.988426,-13.0,-15.489553927637424
800,3612,86.6,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:38:38.260329,6:59:06.519677,-18.0,-15.514658388361049
800,3613,86.5,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:38:47.088455,6:59:15.347803,-15.0,-15.50951180447744
800,3614,87.9,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:38:53.791580,6:59:22.050928,-19.0,-15.544416686432664
800,3615,87.0,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:39:03.807200,6:59:32.066548,-16.0,-15.548972519568338
800,3616,88.2,10.5,2022-08-10 03:39:31.740652,2022-08-10 10:39:15.807202,6:59:44.066550,-9.0,-15.483482794372653
800,3617,86.8,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:39:25.322828,6:59:53.582176,-15.0,-15.478647966428927
800,3618,87.3,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:39:33.791578,7:00:02.050926,-16.0,-15.483861486764637
800,3619,87.2,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:39:42.119703,7:00:10.379051,-16.0,-15.48902287189699
800,3620,85.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 10:39:53.807204,7:00:22.066552,-12.0,-15.454132643178019
800,3621,88.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:40:03.557201,7:00:31.816549,-14.0,-15.439591316746238
800,3622,86.7,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:40:13.104075,7:00:41.363423,-18.0,-15.465195403578775
800,3623,87.8,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:40:22.041578,7:00:50.300926,-19.0,-15.500543449542986
800,3624,87.0,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:40:29.854076,7:00:58.113424,-18.0,-15.525538015047555
800,3625,91.5,10.6,2022-08-10 03:39:31.740652,2022-08-10 10:40:43.963451,7:01:12.222799,-15.0,-15.52028263489708
800,3626,86.4,11.5,2022-08-10 03:39:31.740652,2022-08-10 10:40:55.291579,7:01:23.550927,-14.0,-15.50507980854811
800,3627,87.4,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:41:05.807205,7:01:34.066553,-18.0,-15.530029010462629
800,3628,89.8,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:41:16.619703,7:01:44.879051,-14.0,-15.514728720358002
800,3629,85.6,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:41:26.900951,7:01:55.160299,-14.0,-15.499581433154423
800,3630,87.4,10.6,2022-08-10 03:39:31.740652,2022-08-10 10:41:33.369700,7:02:01.629048,-21.0,-15.55458561882288
800,3631,86.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:41:43.104076,7:02:11.363424,-17.0,-15.56903976263465
800,3632,86.4,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:41:53.979076,7:02:22.238424,-16.0,-15.573349365008305
800,3633,87.5,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:42:02.057205,7:02:30.316553,-16.0,-15.577615871358221
800,3634,87.4,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:42:11.869704,7:02:40.129052,-14.0,-15.56183971264464
800,3635,88.3,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:42:23.713455,7:02:51.972803,-11.0,-15.516221315518193
800,3636,86.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:42:33.541580,7:03:01.800928,-17.0,-15.531059102363011
800,3637,86.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:42:42.541577,7:03:10.800925,-17.0,-15.545748511339381
800,3638,86.3,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:42:51.947828,7:03:20.207176,-16.0,-15.550291026225988
800,3639,86.8,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:43:01.557201,7:03:29.816549,-13.0,-15.524788115963728
800,3640,86.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:43:11.572829,7:03:39.832177,-11.0,-15.479540234804091
800,3641,86.8,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:43:20.822831,7:03:49.082179,-14.0,-15.46474483245605
800,3642,88.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:43:28.510329,7:03:56.769677,-19.0,-15.50009738413149
800,3643,86.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:43:36.416575,7:04:04.675923,-18.0,-15.525096410290175
800,3644,87.3,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:43:46.182202,7:04:14.441550,-15.0,-15.519845446187274
800,3645,87.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:43:54.760329,7:04:23.019677,-18.0,-15.5446469917254
800,3646,86.8,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:44:06.260329,7:04:34.519677,-16.0,-15.549200521808146
800,3647,87.6,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:44:15.463455,7:04:43.722803,-18.0,-15.573708516590065
800,3648,88.3,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:44:25.588455,7:04:53.847803,-19.0,-15.607971431424163
800,3649,87.3,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:44:34.541576,7:05:02.800924,-18.0,-15.631891717109921
800,3650,85.7,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:44:46.572825,7:05:14.832173,-11.0,-15.585572799938822
800,3651,86.1,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:44:57.057205,7:05:25.316553,-13.0,-15.559717071939435
800,3652,87.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:45:05.307201,7:05:33.566549,-20.0,-15.60411990122004
800,3653,87.6,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:45:14.197828,7:05:42.457176,-18.0,-15.628078702207839
800,3654,86.9,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:45:24.932205,7:05:53.191553,-15.0,-15.62179791518576
800,3655,86.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:45:34.072827,7:06:02.332175,-12.0,-15.585579936033902
800,3656,87.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:45:42.525951,7:06:10.785299,-18.0,-15.609724136673563
800,3657,85.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:45:53.291579,7:06:21.550927,-10.0,-15.553626895306827
800,3658,86.2,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:46:03.572832,7:06:31.832180,-13.0,-15.528090626353759
800,3659,87.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:46:11.604080,7:06:39.863428,-16.0,-15.53280972009022
800,3660,88.1,10.9,2022-08-10 03:39:31.740652,2022-08-10 10:46:19.275949,7:06:47.535297,-20.0,-15.577481622889318
800,3661,86.3,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:46:28.510327,7:06:56.769675,-15.0,-15.571706806660425
800,3662,85.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:46:37.947826,7:07:06.207174,-16.0,-15.57598973859382
800,3663,86.6,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:46:47.135326,7:07:15.394674,-14.0,-15.560229841207883
800,3664,86.5,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:46:57.463456,7:07:25.722804,-8.0,-15.484627542795804
800,3665,86.8,11.5,2022-08-10 03:39:31.740652,2022-08-10 10:47:09.244700,7:07:37.504048,-12.0,-15.449781267367845
800,3666,87.1,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:47:17.525950,7:07:45.785298,-19.0,-15.485283454694166
800,3667,87.6,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:47:27.385328,7:07:55.644676,-14.0,-15.470430620147225
800,3668,84.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:47:37.713454,7:08:05.972802,-15.0,-15.465726313945753
800,3669,88.0,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:47:47.775950,7:08:16.035298,-14.0,-15.451069050806296
800,3670,85.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:47:57.369707,7:08:25.629055,-19.0,-15.486558360298233
800,3671,87.3,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:48:06.619704,7:08:34.879052,-17.0,-15.50169277669525
800,3672,87.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 10:48:15.150956,7:08:43.410304,-14.0,-15.486675848928298
800,3673,88.5,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:48:24.557203,7:08:52.816551,-10.0,-15.431809090439014
800,3674,88.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:48:35.432205,7:09:03.691553,-16.0,-15.437490999534624
800,3675,87.9,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:48:45.182201,7:09:13.441549,-15.0,-15.43311608953928
800,3676,85.4,11.5,2022-08-10 03:39:31.740652,2022-08-10 10:48:57.182205,7:09:25.441553,-11.0,-15.388784928643886
800,3677,88.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 10:49:05.260330,7:09:33.519678,-20.0,-15.434897079357446
800,3678,88.1,11.5,2022-08-10 03:39:31.740652,2022-08-10 10:49:18.182202,7:09:46.441550,-12.0,-15.400548108563871
800,3679,87.2,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:49:26.869704,7:09:55.129052,-18.0,-15.426542627478232
800,3680,86.0,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:49:35.182210,7:10:03.441558,-19.0,-15.462277201203449
800,3681,86.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 10:49:46.635328,7:10:14.894676,-11.0,-15.417654429191414
800,3682,86.3,10.8,2022-08-10 03:39:31.740652,2022-08-10 10:49:54.463456,7:10:22.722804,-19.0,-15.453477884899499
800,3683,86.6,11.4,2022-08-10 03:39:31.740652,2022-08-10 10:50:06.197828,7:10:34.457176,-12.0,-15.418943106050502
800,3684,86.2,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:50:17.838453,7:10:46.097801,-12.0,-15.384753674989996
800,3685,87.4,11.3,2022-08-10 03:39:31.740652,2022-08-10 10:50:27.713453,7:10:55.972801,-15.0,-15.380906138240096
800,3686,87.3,10.3,2022-08-10 03:39:31.740652,2022-08-10 10:50:38.447825,7:11:06.707173,-11.0,-15.337097076857695
800,3687,88.6,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:50:48.572830,7:11:16.832178,-18.0,-15.363726106089118
800,3688,87.4,11.0,2022-08-10 03:39:31.740652,2022-08-10 10:50:57.572828,7:11:25.832176,-18.0,-15.390088845028226
800,3689,88.4,11.2,2022-08-10 03:39:31.740652,2022-08-10 10:51:07.635328,7:11:35.894676,-17.0,-15.406187956577943
800,3690,87.6,11.1,2022-08-10 03:39:31.740652,2022-08-10 10:51:16.416584,7:11:44.675932,-15.0,-15.402126077012165
800,3691,89.3,10.2,2022-08-10 03:39:31.740652,2022-08-10 10:51:25.713453,7:11:53.972801,-13.0,-15.378104816242043
800,3692,88.1,11.5,2022-08-10 03:39:31.740652,2022-08-10 10:51:38.697828,7:12:06.957176,-15.0,-15.374323768079623
